stationcode,name,latitude,longitude,numbikesavailable,mechanical,ebike,numdocksavailable,capacity,taux_occupation,nom_arrondissement_communes,meteo_temp,meteo_vent,meteo_humidite,date_calcul
20104,Louis Lumière.,48.86216198070008,2.41112578185621,4,0,4,18,22,18.2,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
20105,Benoît Frachon - République,48.85230729014318,2.415605485439301,5,3,2,24,30,16.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
20113,Piat - Parc de Belleville,48.87195626635528,2.384981390278095,1,0,1,20,21,4.8,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
20115,Louis Lumière - Porte de Bagnolet,48.86431136,2.4105210229754,1,0,1,19,20,5.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
20116,Haies - Réunion,48.85386896766491,2.402426162238911,2,2,0,20,22,9.1,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
20119,Square des Saint-Simoniens,48.8701796,2.3967273,0,0,0,25,25,0.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
20121,Boyer - Ménilmontant,48.868895162679,2.3919824145635,2,0,2,17,19,10.5,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
2022,Saint-Fiacre - Poissonière,48.870828911558,2.3459213599563,14,9,5,21,35,40.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
21007,Rond-Point Rhin et Danube,48.840452820991764,2.2280225157737736,46,41,5,6,53,86.8,Boulogne-Billancourt,29.23,1.99,45,2026-06-29T15:18:04.364Z
21008,Victor Hugo - Galliéni,48.838020154411,2.2460845112801,23,19,4,10,34,67.6,Boulogne-Billancourt,29.23,1.99,45,2026-06-29T15:18:04.364Z
21033,Sèvres - Maréchal Juin,48.8324305,2.2292812,16,11,5,2,18,88.9,Boulogne-Billancourt,29.23,1.99,45,2026-06-29T15:18:04.364Z
21109,Guichet - Jean Jaurès,48.905169868129036,2.3023840785026555,10,4,6,17,28,35.7,Clichy,29.23,1.99,45,2026-06-29T15:18:04.364Z
21203,Place Jules Ferry,48.812107928414775,2.325837314128876,10,5,5,17,28,35.7,Montrouge,29.23,1.99,45,2026-06-29T15:18:04.364Z
21212,Marne - Germain Dardan,48.81217465201,2.3035024699104,0,0,0,21,22,0.0,Montrouge,29.23,1.99,45,2026-06-29T15:18:04.364Z
21217,Louis Rolland - République,48.81710889740748,2.3193106434955717,3,2,1,22,26,11.5,Montrouge,29.23,1.99,45,2026-06-29T15:18:04.364Z
21313,Guynemer - Séverine,48.83091743371036,2.2790706530213356,20,19,1,4,26,76.9,Issy-les-Moulineaux,29.23,1.99,45,2026-06-29T15:18:04.364Z
21314,Chemin de Bretagne,48.824753068884,2.2588385956052,26,17,9,3,29,89.7,Issy-les-Moulineaux,29.23,1.99,45,2026-06-29T15:18:04.364Z
21320,Président Roosevelt - Rouget de Lisle,48.83047518749,2.2616135525345,35,32,3,3,40,87.5,Issy-les-Moulineaux,29.23,1.99,45,2026-06-29T15:18:04.364Z
21505,Édouard Vaillant - Place Jean Jaurès,48.86265537999924,2.2089037319128613,3,0,3,21,24,12.5,Suresnes,29.23,1.99,45,2026-06-29T15:18:04.364Z
21506,Maurice Payret-Dortail,48.87811957063342,2.2233625128865246,1,0,1,21,22,4.5,Suresnes,29.23,1.99,45,2026-06-29T15:18:04.364Z
21707,Square Etienne Jarousse,48.82485182597129,2.2925933450460434,2,0,2,22,25,8.0,Vanves,29.23,1.99,45,2026-06-29T15:18:04.364Z
21952,Place Tony de Graaff,48.8181645,2.2458109,9,8,1,31,42,21.4,Meudon,29.23,1.99,45,2026-06-29T15:18:04.364Z
21953,Gare de Bellevue,48.8192404685572,2.2295309230685234,1,0,1,19,20,5.0,Meudon,29.23,1.99,45,2026-06-29T15:18:04.364Z
22003,Beffroy,48.886591074488,2.2613945603371,25,22,3,1,26,96.2,Neuilly-sur-Seine,29.23,1.99,45,2026-06-29T15:18:04.364Z
22016,Charles de Gaulle - Sablonville,48.87991924860035,2.2763770446181297,15,11,4,10,26,57.7,Neuilly-sur-Seine,29.23,1.99,45,2026-06-29T15:18:04.364Z
2202,Réaumur - Montmartre,48.86791186523,2.3448715883461,3,1,2,35,38,7.9,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
22101,Gare Routière de Saint Cloud,48.84288183896324,2.222245037555695,27,25,2,3,31,87.1,Saint-Cloud,29.23,1.99,45,2026-06-29T15:18:04.364Z
22306,Place du 17 Octobre,48.91962690034779,2.2978286134199792,14,2,12,5,20,70.0,Gennevilliers,29.23,1.99,45,2026-06-29T15:18:04.364Z
22409,Henri Barbusse - Stalingrad,48.814183748660554,2.2872862592339516,2,0,2,12,16,12.5,Malakoff,29.23,1.99,45,2026-06-29T15:18:04.364Z
22502,Kléber - National,48.906333898712234,2.2393910586833954,16,12,4,3,20,80.0,La Garenne-Colombes,29.23,1.99,45,2026-06-29T15:18:04.364Z
23004,Paul Vaillant-Couturier - Victor Hugo,48.89819702263572,2.293848017974069,31,27,4,4,36,86.1,Levallois-Perret,29.23,1.99,45,2026-06-29T15:18:04.364Z
23008,Hôtel de Ville de Levallois Perret,48.89314451997415,2.2888818383216862,18,12,6,8,26,69.2,Levallois-Perret,29.23,1.99,45,2026-06-29T15:18:04.364Z
23204,Roland Garros - Jean Bouin,48.809460857173,2.2853198638301,3,0,3,24,28,10.7,Châtillon,29.23,1.99,45,2026-06-29T15:18:04.364Z
23301,Les Blagis,48.785205,2.302526,19,13,6,6,27,70.4,Sceaux,29.23,1.99,45,2026-06-29T15:18:04.364Z
23304,Mairie de Sceaux,48.778916905132,2.2887361764861,7,2,5,26,33,21.2,Sceaux,29.23,1.99,45,2026-06-29T15:18:04.364Z
23802,Raymond Poincaré - Allée de la Marche,48.838634069623,2.1724102640451,6,1,5,16,23,26.1,Garches,29.23,1.99,45,2026-06-29T15:18:04.364Z
24010,Charles de Gaulle - Rue de l'Alma,48.896620592993,2.252313240191,17,6,11,10,28,60.7,Courbevoie,29.23,1.99,45,2026-06-29T15:18:04.364Z
26007,Square Gilbert Thomain,48.90717373809284,2.2695400938391685,7,4,3,11,20,35.0,Asnières-sur-Seine,29.23,1.99,45,2026-06-29T15:18:04.364Z
26010,Louis Armand - Bernard Palissy,48.916974,2.313384,15,13,2,6,21,71.4,Asnières-sur-Seine,29.23,1.99,45,2026-06-29T15:18:04.364Z
26013,Quai du docteur Dervaux,48.910482,2.297998,10,8,2,13,26,38.5,Asnières-sur-Seine,29.23,1.99,45,2026-06-29T15:18:04.364Z
27001,Square Victor Basch,48.914304862261,2.2289156913757,19,6,13,1,20,95.0,Colombes,29.23,1.99,45,2026-06-29T15:18:04.364Z
27006,Victor Hugo - Gare,48.923133952658,2.2600970417261,14,5,9,7,22,63.6,Colombes,29.23,1.99,45,2026-06-29T15:18:04.364Z
27008,Labouret - Saint-Denis,48.924066621513,2.2539156570765,17,4,13,6,24,70.8,Colombes,29.23,1.99,45,2026-06-29T15:18:04.364Z
30003,Moscou - Edouard Vaillant,48.90755810177,2.4689837335263,21,1,20,4,30,70.0,Bobigny,29.23,1.99,45,2026-06-29T15:18:04.364Z
3001,Beaumarchais - Saint-Gilles,48.8580378,2.3679352,21,10,11,27,51,41.2,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
3004,Place de la République - Temple,48.867211201859,2.3635464370545,8,2,6,7,18,44.4,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
3009,Temple - Haudriettes,48.861636880212,2.3566960206458,9,3,6,10,19,47.4,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
31012,Place Carnot,48.85593932186797,2.441531717777252,1,0,1,24,25,4.0,Montreuil,29.23,1.99,45,2026-06-29T15:18:04.364Z
31023,Place François Mitterand,48.86492782016328,2.442958317697048,1,0,1,33,34,2.9,Montreuil,29.23,1.99,45,2026-06-29T15:18:04.364Z
31026,Demi-Lune - Aristide Briand,48.8762638192,2.4562818557024,1,0,1,18,20,5.0,Montreuil,29.23,1.99,45,2026-06-29T15:18:04.364Z
31702,Pierre et Marie Curie - Julien Grimau,48.870714014863225,2.424097023904324,2,0,2,15,18,11.1,Bagnolet,29.23,1.99,45,2026-06-29T15:18:04.364Z
31706,Château - République,48.862923800596,2.4155035614967,1,1,0,24,26,3.8,Bagnolet,29.23,1.99,45,2026-06-29T15:18:04.364Z
32010,Place aux Étoiles,48.91835629408464,2.3523425683379173,23,17,6,13,40,57.5,Saint-Denis,29.23,1.99,45,2026-06-29T15:18:04.364Z
32016,Place de la Porte de Paris,48.93009363207303,2.3564037680625916,26,13,13,11,40,65.0,Saint-Denis,29.23,1.99,45,2026-06-29T15:18:04.364Z
32017,Basilique,48.93626891059109,2.3588666820200914,13,6,7,4,22,59.1,Saint-Denis,29.23,1.99,45,2026-06-29T15:18:04.364Z
32026,Leroy des Barres - Médiathèque,48.928253687082,2.3681719727966,12,8,4,12,26,46.2,Saint-Denis,29.23,1.99,45,2026-06-29T15:18:04.364Z
32603,Calmette,48.88104925098552,2.424993216991425,2,1,1,30,32,6.3,Les Lilas,29.23,1.99,45,2026-06-29T15:18:04.364Z
33003,Bordier - Félix Faure,48.90390751882016,2.3830059170722966,2,2,0,44,48,4.2,Aubervilliers,29.23,1.99,45,2026-06-29T15:18:04.364Z
33005,République - Henri Barbusse,48.90661553626751,2.389432489871979,18,15,3,11,32,56.3,Aubervilliers,29.23,1.99,45,2026-06-29T15:18:04.364Z
34005,Adrien Lesesne - Docteur Bauer,48.90263867304635,2.348248063431511,10,5,5,20,30,33.3,Saint-Ouen-sur-Seine,29.23,1.99,45,2026-06-29T15:18:04.364Z
35002,Jean Jaurès - Presles,48.907134414988,2.3960057280531,2,2,0,28,31,6.5,Pantin,29.23,1.99,45,2026-06-29T15:18:04.364Z
35007,Benjamin Delessert - Jean Lolive,48.89392043619345,2.417981922626496,2,1,1,16,21,9.5,Pantin,29.23,1.99,45,2026-06-29T15:18:04.364Z
40004,Créteil Village,48.79122395576,2.4642198533952,21,2,19,4,25,84.0,Créteil,29.23,1.99,45,2026-06-29T15:18:04.364Z
40008,Créteil Pompadour,48.773011623355,2.435166164893,27,4,23,17,44,61.4,Créteil,29.23,1.99,45,2026-06-29T15:18:04.364Z
40012,Stade de la Habette,48.774397033806,2.4668785263921,3,0,3,13,16,18.8,Créteil,29.23,1.99,45,2026-06-29T15:18:04.364Z
40013,Hôtel de Ville de Créteil,48.77699496201,2.4552552404284,13,3,10,22,36,36.1,Créteil,29.23,1.99,45,2026-06-29T15:18:04.364Z
4002,Marché aux fleurs,48.855258115391,2.3473754525185,18,15,3,4,23,78.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
4011,Hôtel de Ville - Pont-Marie,48.853899645527,2.3569472506642,2,1,1,32,36,5.6,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
4017,Place de l'Hôtel de Ville,48.8573314,2.351458,12,2,10,0,14,85.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
4101,Bastille - Beaumarchais,48.853833463852,2.3685702681541,9,4,5,14,23,39.1,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
4108,Quai de Béthune - Pont de la Tournelle,48.85097433194,2.3563072085381,8,3,5,17,25,32.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
41103,Place de la vache noire,48.81040517059777,2.327060401439667,7,1,6,17,25,28.0,Arcueil,29.23,1.99,45,2026-06-29T15:18:04.364Z
41202,Gare Rer de Fontenay sous Bois,48.8436279,2.4630465,55,48,7,6,61,90.2,Fontenay-sous-Bois,29.23,1.99,45,2026-06-29T15:18:04.364Z
41208,Alouettes - Maréchal de Lattre de Tassigny,48.85511009293948,2.4930700287222862,22,4,18,0,22,100.0,Fontenay-sous-Bois,29.23,1.99,45,2026-06-29T15:18:04.364Z
41212,Nungesser - Santé,48.852335,2.448967,4,1,3,17,22,18.2,Fontenay-sous-Bois,29.23,1.99,45,2026-06-29T15:18:04.364Z
41302,Charles de Gaulle - Beauté,48.83649602312711,2.479562651149885,3,1,2,46,49,6.1,Nogent-sur-Marne,29.23,1.99,45,2026-06-29T15:18:04.364Z
41304,Port - Maurice Chevalier,48.832474421632,2.490257616467,9,6,3,20,30,30.0,Nogent-sur-Marne,29.23,1.99,45,2026-06-29T15:18:04.364Z
41401,Marne - Charles de Gaulle,48.815071719544434,2.4121668934822087,6,2,4,20,27,22.2,Alfortville,29.23,1.99,45,2026-06-29T15:18:04.364Z
41405,Place de l'Europe - Alfortville,48.78913702405837,2.4284800887107854,20,5,15,4,24,83.3,Alfortville,29.23,1.99,45,2026-06-29T15:18:04.364Z
41602,Place Charles Digeon,48.84354203133597,2.418427169322968,9,5,4,22,32,28.1,Saint-Mandé,29.23,1.99,45,2026-06-29T15:18:04.364Z
42010,Mairie d'Ivry-sur-Seine,48.81057120969284,2.3842826485633855,50,49,1,3,53,94.3,Ivry-sur-Seine,29.23,1.99,45,2026-06-29T15:18:04.364Z
42014,Place Marcel Cachin,48.81411442356866,2.39090770483017,30,29,1,0,32,93.8,Ivry-sur-Seine,29.23,1.99,45,2026-06-29T15:18:04.364Z
42024,Danielle Casanova - Ledru-Rollin,48.815783497876815,2.383259721100331,6,4,2,22,28,21.4,Ivry-sur-Seine,29.23,1.99,45,2026-06-29T15:18:04.364Z
42029,Stalingrad - Germaine Tailleferre,48.80257200481316,2.3786691203713417,7,2,5,20,28,25.0,Ivry-sur-Seine,29.23,1.99,45,2026-06-29T15:18:04.364Z
42210,Victor Hugo - Paul Eluard,48.819602554907,2.4114319673051,10,10,0,22,32,31.3,Charenton-le-Pont,29.23,1.99,45,2026-06-29T15:18:04.364Z
42504,Gare RER de Gentilly,48.814280450380224,2.3410347104072575,1,1,0,27,30,3.3,Gentilly,29.23,1.99,45,2026-06-29T15:18:04.364Z
42703,Fontainebleau - Edmond Michelet,48.80956436844049,2.3626908659935,1,0,1,42,45,2.2,Le Kremlin-Bicêtre,29.23,1.99,45,2026-06-29T15:18:04.364Z
43010,La Jarry - Place Diderot,48.849726940367,2.4520137906075,0,0,0,25,25,0.0,Vincennes,29.23,1.99,45,2026-06-29T15:18:04.364Z
44002,Paul Vaillant-Couturier - Gare RER,48.80108159069614,2.402097210288048,23,20,3,2,26,88.5,Vitry-sur-Seine,29.23,1.99,45,2026-06-29T15:18:04.364Z
44003,Gabriel Péri - Danielle Casanova,48.790114,2.4025777,15,13,2,5,20,75.0,Vitry-sur-Seine,29.23,1.99,45,2026-06-29T15:18:04.364Z
44004,Place de l'Eglise - Vitry-sur-Seine,48.791922819921815,2.395057752728462,13,3,10,14,28,46.4,Vitry-sur-Seine,29.23,1.99,45,2026-06-29T15:18:04.364Z
44102,Verdun - Adrien Damalix,48.8222334178559,2.4215328320860863,1,0,1,24,26,3.8,Saint-Maurice,29.23,1.99,45,2026-06-29T15:18:04.364Z
45504,Stade - Chevilly,48.762769890152,2.3378724861293,0,0,0,30,30,0.0,Chevilly-Larue,29.23,1.99,45,2026-06-29T15:18:04.364Z
48010,Karl Marx,48.784527937293184,2.3646667979455587,3,1,2,13,16,18.8,Villejuif,29.23,1.99,45,2026-06-29T15:18:04.364Z
48012,Stalingrad - Henri Luisette,48.78363092456589,2.366935946761926,0,0,0,26,26,0.0,Villejuif,29.23,1.99,45,2026-06-29T15:18:04.364Z
5012,Estrapade - Ulm,48.84512772828,2.3454568170362,5,2,3,11,16,31.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
5018,Mutualité,48.848225572724,2.3502873256803,20,16,4,17,37,54.1,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
5020,Institut du Monde Arabe - Saint-Germain,48.849063299501,2.3558086529374,31,29,2,8,40,77.5,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
5021,Jussieu - Fossés Saint-Bernard,48.847185510023,2.3534858599305,29,26,3,8,39,74.4,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
51001,Gare d'Argenteuil,48.947022436806705,2.256898172199726,10,4,6,29,40,25.0,Argenteuil,29.23,1.99,45,2026-06-29T15:18:04.364Z
5115,Buffon - Jardin des Plantes,48.842668466104875,2.3618587106466293,7,6,1,23,30,23.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
5119,Jussieu - Guy de la Brosse,48.845665,2.355653,29,26,3,10,40,72.5,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
5121,Square René Viviani - Montebello,48.851904891406,2.3478421568871,20,10,10,25,47,42.6,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
6005,Montparnasse -  Square Ozanam,48.843310567822,2.3265242949128,4,0,4,44,49,8.2,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
6016,Danton - Serpente,48.852297362582,2.3414132371545,35,32,3,1,36,97.2,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
6018,Michelet - Assas,48.842741502832,2.3350211977959,7,0,7,11,18,38.9,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
6026,Saint-Placide - Cherche Midi,48.8490535919234,2.325317971408367,20,14,6,46,66,30.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
6027,Blaise-Desgoffe - Vaugirard,48.846128877747,2.3242672160268,0,0,0,32,32,0.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
7005,Raspail - Bac,48.855628721101,2.3256602883339,36,22,14,14,52,69.2,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
7102,Mairie du 7ème,48.8577967,2.3192664,44,38,6,2,48,91.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
7111,Ecole Militaire - Place Joffre,48.852060203583,2.3017993569374,24,21,3,2,26,92.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
7203,Martignac - Grenelle,48.858278471985,2.3187066793468,24,15,9,1,25,96.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
8001,Petit Palais,48.8667692,2.3157655,19,4,15,25,46,41.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
8004,Malesherbes - Place de la Madeleine,48.870406028483,2.323243509808,58,29,29,4,67,86.6,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
8009,Gare Saint-Lazare - Isly,48.874777677621296,2.326515804784655,7,4,3,16,27,25.9,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
8027,Mairie du 8ème,48.877932,2.318264,2,1,1,25,28,7.1,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
8048,Marceau - Chaillot,48.868834023334,2.2986030816809,12,2,10,9,21,57.1,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
8050,Boétie - Ponthieu,48.871417284355,2.3076787590981,35,24,11,8,45,77.8,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
8051,Batignolles - Rome,48.881823370567,2.3202589899302,3,1,2,11,15,20.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
8549,George V - Christophe Colomb,48.87046,2.30104,11,5,6,13,24,45.8,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
9010,Rochechouart lamartine,48.876719895109,2.344393021854,6,2,4,17,24,25.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
9017,Lallier - Trudaine,48.88109246617963,2.3408224806189537,3,1,2,25,29,10.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
9025,Taitbout - Châteaudun,48.876383969379,2.3353566779335,12,12,0,42,54,22.2,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
9029,Saint-Lazare - Place d'Estienne d'Orves,48.8768345,2.3329067,8,7,1,28,39,20.5,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
9037,Parme - Clichy,48.881266424227,2.3281970934506,4,0,4,17,24,16.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
9102,Londres - Place d'Estienne d'Orves,48.876693805756986,2.3305362090468407,10,5,5,15,25,40.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
9116,Victoire - Chaussée d'Antin,48.875065791004396,2.3316738009452824,14,12,2,9,24,58.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
10013,Alibert - Jemmapes,48.871044051984,2.3661044619878,4,2,2,52,60,6.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
10019,Paradis - Hauteville,48.874999954666755,2.3522757401923404,3,3,0,28,31,9.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
10020,Chabrol - d'Hauteville,48.877018388033,2.3513179644942,1,0,1,9,11,9.1,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
10025,Jemmapes - Ecluses Saint-Martin,48.87748519186726,2.3660067468881607,4,1,3,11,15,26.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
10026,Gare de l'Est - Chateau Landon,48.879305,2.362424,1,0,1,56,59,1.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
10029,Dunkerque - Rocroy,48.880726,2.351464,2,1,1,22,24,8.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
1003,Saint-Denis - Rivoli,48.859059340842,2.3476943001151,29,15,14,12,43,67.4,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
10032,Claude Vellefaux - Hôpital Saint-Louis,48.872859139003,2.3700717069851,3,0,3,28,32,9.4,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
10041,Gare du Nord - La Chapelle,48.884178287286,2.3561057075858,4,0,4,14,18,22.2,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
10105,Mazagran - Bonne Nouvelle,48.870047123655,2.3511248454452,7,0,7,18,25,28.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
10113,Parmentier - Hôpital Saint-Louis,48.871379874257,2.3698963836667,4,2,2,38,43,9.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
1014,Rivoli - Musée du Louvre,48.86364636851945,2.33409583568573,18,15,3,5,24,75.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
1015,Place André Malraux,48.863925158727,2.3356226831675,33,14,19,3,37,89.2,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
10161,Gare de l'Est - Faubourg-Saint-Martin,48.875642647477,2.3594588041306,7,4,3,24,32,21.9,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
10162,Alexandre Parodi - Quai de Valmy,48.879359419425,2.3665961623192,2,0,2,20,24,8.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
10166,Strasbourg - Saint-Denis,48.869601642433,2.3542908579111,9,7,2,6,16,56.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
1024,Coquillière - Louvre,48.863795909662,2.3425736278296,18,3,15,2,21,85.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
11007,Jean Macé - Faidherbe,48.85337548426,2.3828620836139,10,8,2,68,78,12.8,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
11009,Boulets - Voltaire,48.85218705621,2.3890301585197,6,1,5,32,38,15.8,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
11010,Boulets - Faubourg Saint-Antoine,48.849259262115,2.3917546141943,6,0,6,37,43,14.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
11014,Place de la Nation - Taillebourg,48.8488408,2.3973043,5,1,4,42,47,10.6,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
11016,Philippe-Auguste,48.851853488265,2.3932945355773,5,3,2,41,48,10.4,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
11020,Belfort - Voltaire,48.8563358,2.3829901,4,1,3,48,53,7.5,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
11024,Mairie du 11ème,48.858925,2.3789759,7,4,3,43,51,13.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
11025,Froment - Bréguet,48.8570414504784,2.37289470306807,22,21,1,21,43,51.2,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
11030,Oberkampf - République,48.86531608707,2.37611478491,2,0,2,22,24,8.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
11032,Jean-Pierre Timbaud - Vaucouleurs,48.867937,2.377885,9,4,5,37,47,19.1,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
11103,Pelée - Alphonse Baudin,48.8600265,2.3710541,8,4,4,30,38,21.1,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
11104,Charonne - Robert et Sonia Delaunay,48.855907555969,2.3925706744194,2,0,2,18,20,10.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
11115,Montreuil - Gonnet,48.850500564921,2.3890856287864,3,2,1,21,24,12.5,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12001,Bastille - Biscornet,48.851355779579,2.369220033288,12,5,7,49,62,19.4,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12011,Charenton - Place du Col Bourgoin,48.844867319554,2.3825789350545,17,16,1,16,35,48.6,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12013,Montgallet - Reuilly,48.844291,2.3896481,3,1,2,12,15,20.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12018,Saint-Mandé - Fabre d'Eglantine,48.8453579,2.3965022,1,0,1,33,34,2.9,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12027,Montgallet - Charenton,48.842647778701,2.3861649278137,2,2,0,14,16,12.5,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12028,Vivaldi - Antoine-Julien Hénard,48.841923663276546,2.389728979467376,2,1,1,25,27,7.4,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12035,Madagascar - Meuniers,48.83460464474706,2.3970650508999825,10,7,3,36,47,21.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12102,Bercy - Traversiére,48.846192642574,2.3703800886869,13,10,3,15,30,43.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12108,Bercy.,48.839966914994,2.3788625746965,24,22,2,40,66,36.4,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12126,Gravelle - Route du Bac,48.824407,2.418455,3,1,2,47,51,5.9,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12127,Tremblay - Lac des Minimes,48.834131261494,2.4547516554594,51,28,23,10,48,100.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12150,Bastille - Quai de la Rapée,48.84682410855,2.3669364675879,13,11,2,13,27,48.1,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12153,Terroirs de France - Lheureux,48.83212027074841,2.388618104159832,51,34,17,2,55,92.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12157,Fabre d'Eglantine - Place de la Nation,48.8471116,2.3956204,6,2,4,62,68,8.8,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12165,Champs de Manoeuvre - Cartoucherie,48.835261,2.447974,34,25,9,1,35,97.1,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12201,Dugommier,48.838811048815,2.3896577954292,3,1,2,49,53,5.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
13016,Primo Levi - Frigos,48.83094844846017,2.37965351592796,33,27,6,1,34,97.1,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
13032,Italie - Jardin Joan Miro,48.81990914045756,2.3592948541045193,2,0,2,24,26,7.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
13035,Choisy - Tolbiac,48.82591155587,2.3602393269539,2,0,2,18,20,10.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
13049,Vincent Auriol - Louise Weiss,48.834001935501,2.3703888058662,15,12,3,7,22,68.2,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
